ILIOS;ILIOS;ilios@ilios.fr;0231350405;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;65382017500038;FR63653820175;NULL;ZA - 5 rue de Navarre;ZA - 5 rue de Navarre;14123;CORMELLES LE ROYAL;FRA;;0.000000
ALLOCACOCSRO;ALLOCACOC s.r.o.;michals@vocolinc.eu;+420730157737;2022-02-18 14:31:59.000;2022-06-09 10:31:16.000;NULL;NULL;2022-10-31 00:00:00.000;Kallabova 31;Kallabova 31;616 00;BRNO-ZABOVRESKY;FRA;REPUBLIQUE TCHEQUE;0.000000
TRINT;TRINT;support@trint.com;;2021-08-10 11:43:52.000;2021-08-10 11:54:44.000;NULL;NULL;2022-07-20 00:00:00.000;33Rd Floor, Tower 42;33Rd Floor, Tower 42;EC2N 1HQ;LONDON;GBR;ROYAUME UNI;0.000000
AXEOS1;AXEOS;order@axeos.net;0231285937;2012-06-18 00:00:00.000;2021-04-16 13:54:57.000;49265740800034;FR17492657408;2021-05-31 00:00:00.000;Artisaparc;Artisaparc;14123;FLEURY SUR ORNE;FRA;;0.000000
BOUYGUESTELECOM;BOUYGUES TELECOM;comptaclients@bouyguestelecom.fr;0810630120;2014-01-10 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;CS 91151;CS 91151;80011;AMIENS Cedex 1;FRA;FRANCE;0.000000
TRIEDRE;TRI EDRE;support@tri-edre.fr;0498101050;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-04-26 00:00:00.000;"22 place de L'Eglise ";"22 place de L'Eglise ";83510;LORGUES;FRA;;0.000000
VERBATIM;VERBATIM FRANCE;phiault@verbatim-europe.com;0147169437;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR25327931655;2022-04-30 00:00:00.000;20 Rue Jacques Daguerre;20 Rue Jacques Daguerre;92565;RUEIL MALMAISON cedex;FRA;;0.000000
CCA;CCA CONSTRUCTION;contact@cca-construction.fr;0652120343;2019-07-11 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-04-07 00:00:00.000;"Place du 1er Décembre 1945 ";"Place du 1er Décembre 1945 ";14200;HEROUVILLE ST CLAIR;FRA;FRANCE;0.000000
DUFOURSAS1;DUFOUR SAS;contact@dufour.fr;0235243436;2021-05-26 10:30:25.000;2021-05-26 10:31:58.000;35750287100027;FR92357502871;NULL;118 Rue Marceau;118 Rue Marceau;76051;LE HAVRE CEDEX;FRA;FRANCE;0.000000
SIDEV;SIDEV;r.batal@sidev.fr;0420100400;2021-07-05 13:39:36.000;2022-05-09 10:17:51.000;52267713700039;FR39522677137;2023-05-25 00:00:00.000;ZI PERICA;ZI PERICA;69140;RILLIEUX LA PAPE;FRA;FRANCE;5000.000000
BLUEMEGA;BLUEMEGA DOCUMENT & PRINT SERVICES;laetitia.loret@bluemega.com;;2021-07-15 14:55:17.000;2021-07-16 16:23:27.000;NULL;NULL;2021-07-15 00:00:00.000;1 Allée de Londres;1 Allée de Londres;91140;VILLEJUST;FRA;FRANCE;0.000000
ORBITICA;ORBITICA;lehoux@orbitica.com;;2022-04-07 15:02:44.000;2022-04-07 15:02:44.000;NULL;NULL;NULL;;;;;FRA;FRANCE;0.000000
SCITAMIA;SCI TAMIA;marmotte.loc@orange.fr;0608705260;2022-09-26 17:11:48.000;2022-09-26 17:12:38.000;NULL;NULL;NULL;8 Chemin du Hamel;8 Chemin du Hamel;14880;HERMANVILLE SUR MER;FRA;FRANCE;0.000000
TRAITEURJOLYJULIE;EURL JOLY JULIEN TRAITEUR;julienjolytraiteur.secretariat@gmail.com;0680023364;2022-11-21 10:23:08.000;2022-11-21 10:25:13.000;85180302300015;NULL;NULL;10 place du Cardinal Touchet;10 place du Cardinal Touchet;14540;Soliers;FRA;FRANCE;0.000000
CONTY61;CONTY 61;jerome.proust@ets-conty.fr;0233811771;2023-03-01 11:24:25.000;2023-04-14 14:29:37.000;50835609400013;FR53508356094;2023-03-10 00:00:00.000;42 Rue Lazare Carnot;42 Rue Lazare Carnot;61000;Alençon;FRA;FRANCE;0.000000
JMBON;JM BON;contact@jmbon.fr;0231734403;2023-06-16 14:21:03.000;2023-06-16 14:22:01.000;75191435900011;FR38751914359;NULL;19 Avenue de la Grande Plaine;19 Avenue de la Grande Plaine;14760;Bretteville-sur-Odon;FRA;FRANCE;0.000000
MILLE;MILLE ET UNE PILES;magpar17@1001piles.com;0143803392;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;8, Avenue Stéphane Mallarme;8, Avenue Stéphane Mallarme;75017;PARIS;FRA;;0.000000
NORMANDIEWELCOME;NORMANDIE WELCOME;contact@normandiewelcome.org;0650268251;2017-06-01 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-05-31 00:00:00.000;8 Place Pierre Bouchard;8 Place Pierre Bouchard;14000;CAEN;FRA;FRANCE;0.000000
NOUVEAUREGARD1;NOUVEAU REGARD;info@nouveau-regard.fr;0231470047;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR05324947993;2022-01-12 00:00:00.000;9. rue Colbert;9. rue Colbert;14000;CAEN;FRA;;0.000000
ORDITICE1;ORDITICE;infos@orditice.com;0164596670;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Immeuble le Castillon;Immeuble le Castillon;91410;DOURDAN;FRA;;0.000000
PLATINIUM;PLATINIUM;platinium@platinium.fr;0141060084;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2021-09-08 00:00:00.000;"12, rue de Logelbach ";"12, rue de Logelbach ";75017;PARIS;FRA;;0.000000
SBE;SBE;contact@sbedirect.com;0142252323;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR11384576708;NULL;30 rue de Penthièvre;30 rue de Penthièvre;75008;PARIS;FRA;;0.000000
SOFTEXPANSION;SOFT ENPANSION;pierre.groleau@softexpansion.com;09.70.40.84.92;2015-09-09 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR57489419432;2015-09-10 00:00:00.000;23 Rue du Bas Samois;23 Rue du Bas Samois;77920;SAMOIS SUR SEINE;FRA;FRANCE;0.000000
TABLETTESTORE;TABLETTE-STORE;contact@tablette-store.com;0299556656;2017-10-05 00:00:00.000;2021-07-13 12:30:54.000;NULL;NULL;2023-03-17 00:00:00.000;2 Rue des perrets;2 Rue des perrets;35690;ACIGNE;FRA;FRANCE;20000.000000
CABLEWORLD;CABLEWORLD;info@CableWorld.fr;0975185438;2014-03-14 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2014-03-13 00:00:00.000;Korsgade 22;Korsgade 22;99101;GRENAA;DNK;DANEMARK;0.000000
COLLINREALISATION;COLLIN REALISATION D'ESPACES;secretariat@ets-collin.fr;0231835472;2016-08-02 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-09-30 00:00:00.000;Rue Niepce;Rue Niepce;14120;MONDEVILLE;FRA;FRANCE;0.000000
DAMSA;VOGEL'S;s.combettes@damdiff.com;0164977395;2013-05-22 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-01-07 00:00:00.000;8 rue Léonard de Vinci;8 rue Léonard de Vinci;91090;LISSES;FRA;FRANCE;0.000000
DISTRIWAN;DISTRIWAN;a.marche@distriwan.fr;;2018-11-07 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-12-06 00:00:00.000;14 Chemin du Jubin;14 Chemin du Jubin;69570;DARDILLY;FRA;FRANCE;0.000000
EBC;EBC;julien.chevrier@ebc.net;0326499900;2017-05-02 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2020-06-25 00:00:00.000;109 Rue Edmond Rostand;109 Rue Edmond Rostand;51726;REIMS CEDEX;FRA;FRANCE;0.000000
KOMPASS;KOMPASS;info@kompass.com;0143343434;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;66 Quai du Maréchal Joffre;66 Quai du Maréchal Joffre;92415;COURBEVOIE Cedex;FRA;;0.000000
DOUGLASSTEWARTEDU;DOUGLAS STEWART EDU;apettifer@dstewart.eu;;2018-11-21 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2020-06-02 00:00:00.000;Unit 4a, Fleet Business Park;Unit 4a, Fleet Business Park;GU52 8BF;FLEET;GBR;ROYAUME UNI;0.000000
FREECOM;Freecom Technologies BV;stephan.jourdan@freecom.com;0134047200;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Laan van Zuid Hoorn 14;Laan van Zuid Hoorn 14;2289;DE RIJSWIJK;FRA;NETHERLANDS;0.000000
GANDC;G & C;annegourtay@gandc.gr;;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;1 Socratous Str.;1 Socratous Str.;;ATHENS;FRA;GRECE;0.000000
TEAMVIEWER;TEAMVIEWER GmbH;service@teamviewer.com;;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2014-07-07 00:00:00.000;Kuhnbergstr. 16;Kuhnbergstr. 16;73037;GÖPPINGEN;DEU;ALLEMAGNE;0.000000
JAMFSOFTWARE;JAMF SOFTWARE;guillaume.pereira@jamf.com;;2015-11-24 00:00:00.000;2023-02-07 12:07:53.000;NULL;NULL;2023-05-31 00:00:00.000;100 S Washington Ave #1100;100 S Washington Ave #1100;"55401 ";MINNEAPOLIS;USA;ETATS-UNIS;0.000000
ACTEBISNANTES;ALSO;catherine.hermenault@also.com;0240638109;2012-06-18 00:00:00.000;2022-09-08 14:57:03.000;NULL;NULL;2023-06-30 00:00:00.000;4 avenue des Louvresses;4 avenue des Louvresses;92622;GENNEVILLIERS CEDEX;FRA;;300000.000000
ADMISSION;AD'MISSIONS;contact@acphi.com;0623037881?;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;120, avenue Charles de Gaulle;120, avenue Charles de Gaulle;92522;NEUILLY SUR SEINE CEDEX;FRA;;0.000000
APPLICOM;APPLICOM;info@applicom77.fr;0954043592;2012-06-18 00:00:00.000;2020-11-17 16:48:48.000;39273478600032;FR78392734786;NULL;3 Impasse de la Fontaine;3 Impasse de la Fontaine;77620;EGREVILLE;FRA;;0.000000
ATTENDANCESAS;ATTENDANCE SAS;y.laudier@attendance.fr;;2019-02-11 00:00:00.000;2020-10-04 13:32:03.000;47926465700020;FR37479264657;2019-03-04 00:00:00.000;2 Rue Gambetta;2 Rue Gambetta;77210;AVON;FRA;FRANCE;0.000000
AVT;AVT;info@avtsesam.com;0442369023;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;42448921900024;NULL;2023-06-08 00:00:00.000;445, Avenue des templiers;445, Avenue des templiers;13676;AUBAGNE CEDEX;FRA;;0.000000
TRM;TRM;audio@trm.fr;0141189003;2017-09-21 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-10-10 00:00:00.000;55 Rue Carnot;55 Rue Carnot;92100;BOULOGNE BILLANCOURT;FRA;FRANCE;0.000000
VIDEOPLUS;VIDEO PLUS FRANCE;jerome.ruel@videoplusfrance.com;0140103845;2018-08-01 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2021-02-05 00:00:00.000;12 Villa des Fleurs;12 Villa des Fleurs;92400;COURBEVOIE;FRA;FRANCE;0.000000
VIMONDELODIE;VIMOND ELODIE;elodie.vimond@gmail.com;0674633105;2015-01-30 00:00:00.000;2020-10-04 13:32:03.000;80944580200014;NULL;2015-04-13 00:00:00.000;11 Impasse de la Hêtraie;11 Impasse de la Hêtraie;14120;MONDEVILLE;FRA;FRANCE;0.000000
ALYOSCONSEIL;ALYOS CONSEIL SARL;steissier@alyosconseil.fr;0954983610;2019-04-05 00:00:00.000;2020-10-04 13:32:03.000;83168723100017;FR60831687231;2019-06-19 00:00:00.000;9 Rue Georges Braque;9 Rue Georges Braque;76000;ROUEN;FRA;FRANCE;0.000000
DOCUWARE;DOCUWARE SARL;Johanna.Chenneberg@docuware.com;0147343667;2022-01-20 17:03:43.000;2022-11-28 11:49:14.000;50518475400016;FR84505184754;2023-03-24 00:00:00.000;17 Rue du Colisée;17 Rue du Colisée;75008;PARIS;FRA;FRANCE;0.000000
BLUEDIGITAL;"BLUE DIGITAL SAS ";contact@bluedigital.fr;0184253929;2022-09-12 16:16:42.000;2022-11-25 11:26:30.000;NULL;NULL;2023-03-31 00:00:00.000;90 Rue du Faubourg Saint Martin;90 Rue du Faubourg Saint Martin;75010;PARIS;FRA;FRANCE;0.000000
ALLOSERRURE1;ALLO SERRURE;allo.serrure@wanadoo.fr;;2023-05-10 18:04:12.000;2023-05-10 18:06:35.000;52255474000038;NULL;NULL;52 Rue d'Auge;52 Rue d'Auge;14000;CAEN;FRA;FRANCE;0.000000
LEGROSBUISSON;LE GROS BUISSON SARL;garage.legrosbuisson@wanadoo.fr;0231972713;2013-02-25 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2013-02-19 00:00:00.000;Agent Peugeot;Agent Peugeot;14880;HERMANVILLE SUR MER;FRA;FRANCE;0.000000
ORANGE;ORANGE;entreprises.normandiecentre@orange-ftgroup.com;0800600400;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;;;94968;CRETEIL CEDEX;FRA;;0.000000
PRINTACK;PRINTACK;orders@printack.com;0467735185;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2023-04-05 00:00:00.000;Chemin du Salet;Chemin du Salet;34190;MOULS ET BAUCELS;FRA;;0.000000
SAGE;SAGE;PMEChannelIDFNormandie@sage.com;0810303030;2012-06-18 00:00:00.000;2020-11-16 15:10:48.000;NULL;NULL;2023-04-25 00:00:00.000;Immeuble Le Colisée II;Immeuble Le Colisée II;75017;PARIS;FRA;;0.000000
SLO;SLO INFORMATIQUE;info@etiquick.com;0477455525;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;188 rue des alliès;188 rue des alliès;42100;SAINT ETIENNE;FRA;;0.000000
SOPHIAE;SOPHIAE;contact@sophiae.fr;0175338795;2016-12-14 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-03-02 00:00:00.000;114 - 116 Rue de Verdun;114 - 116 Rue de Verdun;92800;PUTEAUX;FRA;FRANCE;0.000000
SOSPC14FOURN;SOS PC 14;contact@sos-pc14.fr;0951986211;2016-12-16 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-11-29 00:00:00.000;16  Rue de l'Avenir;16  Rue de l'Avenir;14650;CARPIQUET;FRA;FRANCE;0.000000
CFG;CFG;cfg@cfg.biz;0231153550;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;7 Rue Ferdinand Buisson;7 Rue Ferdinand Buisson;14651;CARPIQUET Cedex;FRA;;0.000000
ESCRIM;ESCRIM;infos@escrim.com;0240969695;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;42046456200032;FR74420464562;2023-06-01 00:00:00.000;41 Rue Ampère;41 Rue Ampère;44150;ANCENIS;FRA;;0.000000
FUJITSU;FUJITSU SIEMENS;inforegion@fujitsu-siemens;0149897549;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;229, rue de la Belle Etoile;229, rue de la Belle Etoile;95946;ROISSY CHARLES DE GAULLE CEDEX;FRA;;0.000000
FVS;FVS;jpm@fvs.fr;0160625774;2012-06-18 00:00:00.000;2022-12-05 10:12:08.000;NULL;NULL;2023-06-05 00:00:00.000;13 Rue du Coq gaulois;13 Rue du Coq gaulois;77170;BRIE COMTE ROBERT;FRA;;0.000000
HOUZARD;Mr HOUZARD Philippe;philippe.houzard@wanadoo.fr;0616352606;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;12, rue Auguste Dollfus;12, rue Auguste Dollfus;76600;LE HAVRE;FRA;;0.000000
IDPEINTURE;ID PEINTURE;id-peinture@hotmail.fr;0619959300;2013-04-25 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;8 Rue Saint Martin;8 Rue Saint Martin;14930;VIEUX;FRA;FRANCE;0.000000
INET;INET SYSTEM;contact@inet-system.fr;0146230622;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;25 avenue de l'Europe;25 avenue de l'Europe;92310;SEVRES;FRA;;0.000000
JERIKO;JÉRIKO;jeriko@jeriko.fr;0149294174;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;33371031700053;FR74333710317;NULL;70, Rue Amelot;70, Rue Amelot;75011;PARIS;FRA;;0.000000
JONESTRAVAUXPUBLI;JONES Travaux Publics;jones.tp@orange.fr;0231864631;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;49512907400011;FR44495129074;NULL;ZA la cour aux marchands;ZA la cour aux marchands;14310;VILLERS BOCAGE;FRA;;0.000000
JULIENPUBLICITE;JULIEN PUBILICTE;contact@julien-publicite.com;0235739256;2014-06-16 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-06-06 00:00:00.000;15, Chemin de Halage;15, Chemin de Halage;76300;SOTTEVILLE LES ROUEN;FRA;FRANCE;0.000000
KLETEL;KLETEL Multimédia;kletel@kletel.net;0492095060;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;26 rue Parmentier;26 rue Parmentier;06100;NICE;FRA;;0.000000
LACIE;LA CIE;sales.fr@lacie.com;0169328405;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-07-24 00:00:00.000;17, rue Ampère;17, rue Ampère;91349;MASSY CEDEX;FRA;FRANCE;0.000000
TUCANO;TUCANO SRL;laurence@tucano.it;390225201097;2013-10-17 00:00:00.000;2022-08-26 14:59:38.000;NULL;NULL;2022-09-06 00:00:00.000;Piazza Castello, 19;Piazza Castello, 19;20121;MILANO;ITA;ITALIE;0.000000
ARTI;ARTI;info@arti.fr;0155257710;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;60, avenue Diderot;60, avenue Diderot;94100;ST MAUR DES FOSSÉS;FRA;;0.000000
ASTIERPHILIPPE;ASTIER Philippe;philippe@astier-consulting.fr;0685199394;2012-07-10 00:00:00.000;2020-10-04 13:32:03.000;51119018300018;NULL;NULL;16 Rue de Lattre de Tassigny;16 Rue de Lattre de Tassigny;67300;SCHILTIGHEIM;FRA;;0.000000
BCD1;sarl Megaburo / BCD;condaminasd@aol.com;0231741717;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;39484206600018;NULL;NULL;24, rue du long Douet;24, rue du long Douet;14760;BRETTEVILLE SUR ODON;FRA;;0.000000
BLACKBOX;BLACK BOX;nmesbah@blackbox.fr;0145606739;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;46, rue de la Couture;46, rue de la Couture;94563;RUNGIS CEDEX;FRA;FRANCE;0.000000
TELELOGOS;TELELOGOS;"Axelle Suzineau <asuzineau@telelogos.com> ; MMazerat@Telelogos.com";0241227000;2012-06-18 00:00:00.000;2023-02-22 11:52:01.000;32397146500030;FR15323971465;2023-06-30 00:00:00.000;3, avenue du Bois l'Abbé;3, avenue du Bois l'Abbé;49070;BEAUCOUZE;FRA;;0.000000
UPSSCS;UPS SCS;zohrasaidi@ups.com;0148648241;2012-10-17 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR87562055079;NULL;3 Rue du trait d'Union;3 Rue du trait d'Union;95709;ROISSY CDG;FRA;FRANCE;0.000000
URBANFACTORY;URBAN FACTORY;ctruffert@urban-factory.com;0145784578;2016-03-10 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;57 rue de la Convention;57 rue de la Convention;75015;PARIS;FRA;FRANCE;0.000000
VERBERTSEBASTIEN;VERBERT SEBASTIEN;verbert@gmail.com;0601178807;2015-09-08 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-07-10 00:00:00.000;47 Rue du noir cornet;47 Rue du noir cornet;62570;HALLINES;FRA;FRANCE;0.000000
XEPTORITDISTRIBUT;XEPTOR IT DISTRIBUTION;Corinne.Kervella@xeptor.com;;2015-04-30 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-11-20 00:00:00.000;P.O. Box 527;P.O. Box 527;2300;AM Leiden;NLD;PAYS-BAS;0.000000
QUERYINFORMATIQUE;QUERY INFORMATIQUE;rmcosta@query-informatique.com;0149973300;2021-11-22 14:28:02.000;2021-12-29 14:37:10.000;NULL;NULL;2023-01-04 00:00:00.000;1-3 Boulevard Charles de Gaulle;1-3 Boulevard Charles de Gaulle;92700;COLOMBES;FRA;FRANCE;0.000000
MMF;MMF SERVICES;mmf@mmf-maintenance.com;0297801079;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;1, Rue Ampère;1, Rue Ampère;56538;QUEVEN;FRA;;0.000000
MOBILITYFRANCE;MOBILITY FRANCE;xavier.umdenstock@mobilitylab.eu;0140170560;2013-08-01 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-04-30 00:00:00.000;6 Rue de la Michodière;6 Rue de la Michodière;75002;PARIS;FRA;FRANCE;0.000000
NORMHOST;NORM HOST;cedric.girault@normhost.com;0624946544;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2023-06-19 00:00:00.000;50. avenue de la Plage;50. avenue de la Plage;14150;OUISTREHAM;FRA;FRANCE;0.000000
PNS;"PNS PREVOTEAU ";k.garciabielsa@pns.fr;0231752091;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;4 Rue du Commandant Charcot;4 Rue du Commandant Charcot;76310;SAINTE ADRESSE;FRA;;0.000000
PROKOV;PROKOV;commande.prokov@equasens.com;0383177700;2012-06-18 00:00:00.000;2022-09-21 11:40:40.000;NULL;NULL;2023-06-29 00:00:00.000;98 bis, Rue Saint Nicolas;98 bis, Rue Saint Nicolas;54064;NANCY CEDEX;FRA;FRANCE;0.000000
RETIF;RETIF;caen@retif.eu;0231842035;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-05-13 00:00:00.000;2 rue d'Harcourt;2 rue d'Harcourt;14123;FLEURY SUR ORNE;FRA;;0.000000
RYGHT;RYGHT;xavier.umdenstock@mobilitylab.eu;0140170560;2013-12-06 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-04-30 00:00:00.000;6 Rue de la Michodière;6 Rue de la Michodière;75002;PARIS;FRA;FRANCE;0.000000
SALMONETASSOCIES1;SALMON ET ASSOCIES;selarl.salmon@altajuris-caen.com;0231340130;2017-07-04 00:00:00.000;2020-10-04 13:32:03.000;48295128200029;NULL;NULL;1 Rue Albert Schweitzer;1 Rue Albert Schweitzer;14280;CAEN SAINT CONTEST;FRA;FRANCE;0.000000
SDETECT;S.DETECT;philippe.saragaco@detect-antivol.com;0682817826;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;50246277300016;FR86502462773;2012-09-25 00:00:00.000;19 Rue Edmond Michelet;19 Rue Edmond Michelet;59960;NEUVILLE EN FERRAIN;FRA;;0.000000
CLIMATHERMSERVICE;CLIMATHERM-SERVICES;info@climathermservices.fr;0278770802;2015-02-11 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;4 Rue Cousin;4 Rue Cousin;76000;ROUEN;FRA;FRANCE;0.000000
DISTRIPHOT;DISTRIPHOT;devisprix@digit-photo.com;0367100036;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;41015048600026;FR68410150486;2015-04-14 00:00:00.000;6, rue des forgerons;6, rue des forgerons;57070;METZ;FRA;;0.000000
EASYTIS;EASYTIS SAS;contact@easytis.com;0173791422;2018-09-07 00:00:00.000;2021-06-11 11:39:58.000;NULL;NULL;2022-05-16 00:00:00.000;1 rue le Notre;1 rue le Notre;95190;GOUSSAINVILLE;FRA;FRANCE;0.000000
EBP;EBP;integrateur.pme.fr@ebp.com;0134948020;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2023-06-21 00:00:00.000;"ZA du Bel Air ";"ZA du Bel Air ";78513;RAMBOUILLET CEDEX;FRA;;0.000000
GECAPITAL;CM-CIC LEASING SOLUTIONS;service.client@ge.com;0810670870;2012-07-17 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2023-06-30 00:00:00.000;Direction Relations Partenaires;Direction Relations Partenaires;92099;LA DEFENSE Cedex;FRA;FRANCE;0.000000
GS2I;GS2I;sgoigoux@gs2i.com;0820160320;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;41234379000033;fr82412343790;NULL;174-178 Quai de Jemmapes;174-178 Quai de Jemmapes;75010;PARIS 10;FRA;;0.000000
ACTN;ACTN;commande@actn.fr;0562488488;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-03-30 00:00:00.000;3, Bvd Denis Papin;3, Bvd Denis Papin;31170;TOURNEFEUILLE;FRA;;0.000000
ASSOCOMMONDEVILLA;ASSO COMMERCANTS DE MONDEVILLAGE;delphine_moutier@carmila.com;0231445714;2015-11-17 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Rue Joseph Jacquard;Rue Joseph Jacquard;14120;MONDEVILLE;FRA;;0.000000
AUDIOAXE;AUDIOAXE;audioaxe@orange.fr;0620776494;2014-07-10 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR71528222573;2018-10-25 00:00:00.000;188 rue de Bayeux;188 rue de Bayeux;14000;CAEN;FRA;FRANCE;0.000000
AVACO;AVACO - DERATISATION;avaco@avaco.fr;0950647739;2015-12-07 00:00:00.000;2020-10-04 13:32:03.000;40980182600010;NULL;NULL;34 Rue du Contrat Social;34 Rue du Contrat Social;76000;ROUEN;FRA;FRANCE;0.000000
VIGICOM;VIGICOM;y.laudier@attendance.fr;;2019-02-11 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;2 Rue Gambetta;2 Rue Gambetta;77210;AVON;FRA;FRANCE;0.000000
OXIALIVESARL;OXIALIVE SARL;contact@oxialive.fr;0321223000;2019-06-17 00:00:00.000;2020-10-04 13:32:03.000;49811012100023;NULL;2020-02-26 00:00:00.000;11 Ter Boulevard Schuman;11 Ter Boulevard Schuman;62000;ARRAS;FRA;FRANCE;0.000000
PROPHOT;PROPHOT SA;paris@prophot.com;;2019-07-30 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2019-08-26 00:00:00.000;103 Boulevard Beuamarchais;103 Boulevard Beuamarchais;75003;PARIS;FRA;FRANCE;0.000000
HUMELAB;HUMELAB;sebastien@humelab.com;;2020-02-20 17:00:15.000;2020-10-04 13:32:03.000;NULL;NULL;2023-01-26 00:00:00.000;Parc de la Radio;Parc de la Radio;28100;DREUX;FRA;FRANCE;0.000000
SCICROCODILE;SCI CROCODILE;sciducrocodile@gmail.com;;2020-04-23 15:23:04.000;2020-10-08 15:35:45.000;NULL;NULL;NULL;8 Chemin du Hamel;8 Chemin du Hamel;14880;HERMANVILLE SUR MER;FRA;FRANCE;0.000000
PROCONSULTEAM;PROCONSULTEAM;sebastien.partout@proconsulteam.fr;0364850060;2021-04-14 09:11:03.000;2021-04-14 09:13:08.000;88172460300017;FR20881724603;2021-04-29 00:00:00.000;Village d'entreprise du Val de Somm;Village d'entreprise du Val de Somm;80800;VILLERS BRETONNEUX;FRA;FRANCE;0.000000
MMD;MMD FRANCE;info@mmdfrance.fr;0344492105;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;42946417500018;FR28429464175;NULL;2, sente de la Pierre au Roy;2, sente de la Pierre au Roy;60240;TOURLY;FRA;;0.000000
